Course Name,Activity Name,Instructor,Type,Recorded in Gradebook,Attempt Selected,Activity Level Average Score,Activity Level Average Time on Task,Submitted,Grade,Score,Time on Task,StudentID
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1588
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1595
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1599
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1603
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1611
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	9/20/2021 9:40:34 AM","	--","	100%","	00:12:41",1626
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1629
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1630
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1635
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1647
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1648
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1653
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1661
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1663
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1672
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1688
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1692
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1694
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1727
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1760
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1761
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1774
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1785
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1789
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1794
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1797
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1804
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1807
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1822
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1830
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1839
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1838
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1849
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1850
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1854
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1858
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1865
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1874
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1877
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1918
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1920
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1928
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1929
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1937
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1939
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1950
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1956
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1967
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1971
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1971
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1973
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1977
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1984
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1995
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1995
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",1998
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",2003
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",2005
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",2010
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",2016
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	9/22/2021 2:07:45 PM","	--","	100%","	00:25:00",2019
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",2020
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",2022
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",2024
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",2044
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",2070
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",2074
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",2079
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",2082
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",2087
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",2090
"	BITM 330 -1002","	Access Chapter 1: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	4%","	00:18:14","	--","	--","	0%","	--:--:--",2094
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1005
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1006
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1007
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1009
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1014
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1025
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1051
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1053
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1058
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1059
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1072
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1075
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1089
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1090
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1097
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1099
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1100
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1114
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1115
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1121
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1123
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1127
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1140
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1146
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1149
"	BITM 330 -1002","	Access Chapter 2: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:48","	","	","	","	",1150
